date,game_id,home_team,away_team,favorite_team,underdog_team,spread,model_name,pick_side,pick_team,pick_line,result
2025-11-05,2025-11-05_NewYork_Minnesota,New York,Minnesota,New York,Minnesota,4.5,Linear,UNDERDOG,Minnesota,4.5,LOSS
2025-11-05,2025-11-05_NewYork_Minnesota,New York,Minnesota,New York,Minnesota,4.5,Random Forest,NO BET,,,NO BET
2025-11-05,2025-11-05_NewYork_Minnesota,New York,Minnesota,New York,Minnesota,4.5,Decision Tree,UNDERDOG,Minnesota,4.5,LOSS
2025-11-05,2025-11-05_Houston_Memphis,Memphis,Houston,Houston,Memphis,7.5,Logistic,FAVORITE,Houston,-7.5,WIN
2025-11-05,2025-11-05_Houston_Memphis,Memphis,Houston,Houston,Memphis,7.5,Linear,FAVORITE,Houston,-7.5,WIN
2025-11-05,2025-11-05_Houston_Memphis,Memphis,Houston,Houston,Memphis,7.5,Random Forest,FAVORITE,Houston,-7.5,WIN
2025-11-05,2025-11-05_Houston_Memphis,Memphis,Houston,Houston,Memphis,7.5,Decision Tree,FAVORITE,Houston,-7.5,WIN
2025-11-05,2025-11-05_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,7.5,Logistic,FAVORITE,Dallas,-7.5,LOSS
2025-11-05,2025-11-05_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,7.5,Linear,FAVORITE,Dallas,-7.5,LOSS
2025-11-05,2025-11-05_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,7.5,Random Forest,FAVORITE,Dallas,-7.5,LOSS
2025-11-05,2025-11-05_Dallas_NewOrleans,Dallas,New Orleans,Dallas,New Orleans,7.5,Decision Tree,UNDERDOG,New Orleans,7.5,WIN
2025-11-05,2025-11-05_Denver_Miami,Denver,Miami,Denver,Miami,9.5,Logistic,FAVORITE,Denver,-9.5,WIN
2025-11-05,2025-11-05_Denver_Miami,Denver,Miami,Denver,Miami,9.5,Linear,FAVORITE,Denver,-9.5,WIN
2025-11-05,2025-11-05_Denver_Miami,Denver,Miami,Denver,Miami,9.5,Random Forest,FAVORITE,Denver,-9.5,WIN
2025-11-05,2025-11-05_Denver_Miami,Denver,Miami,Denver,Miami,9.5,Decision Tree,FAVORITE,Denver,-9.5,WIN
2025-11-05,2025-11-05_LaLakers_SanAntonio,San Antonio,La Lakers,La Lakers,San Antonio,2.5,Logistic,UNDERDOG,San Antonio,2.5,WIN
2025-11-05,2025-11-05_LaLakers_SanAntonio,San Antonio,La Lakers,La Lakers,San Antonio,2.5,Linear,UNDERDOG,San Antonio,2.5,WIN
2025-11-05,2025-11-05_LaLakers_SanAntonio,San Antonio,La Lakers,La Lakers,San Antonio,2.5,Random Forest,UNDERDOG,San Antonio,2.5,WIN
2025-11-05,2025-11-05_LaLakers_SanAntonio,San Antonio,La Lakers,La Lakers,San Antonio,2.5,Decision Tree,FAVORITE,La Lakers,-2.5,LOSS
2025-11-05,2025-11-05_OklaCity_Portland,Portland,Okla City,Okla City,Portland,4.5,Logistic,FAVORITE,Okla City,-4.5,LOSS
2025-11-05,2025-11-05_OklaCity_Portland,Portland,Okla City,Okla City,Portland,4.5,Linear,FAVORITE,Okla City,-4.5,LOSS
2025-11-05,2025-11-05_OklaCity_Portland,Portland,Okla City,Okla City,Portland,4.5,Random Forest,UNDERDOG,Portland,4.5,WIN
2025-11-05,2025-11-05_OklaCity_Portland,Portland,Okla City,Okla City,Portland,4.5,Decision Tree,FAVORITE,Okla City,-4.5,LOSS
2025-11-05,2025-11-05_Sacramento_GoldenState,Sacramento,Golden State,Sacramento,Golden State,2.5,Logistic,UNDERDOG,Golden State,2.5,LOSS
2025-11-05,2025-11-05_Sacramento_GoldenState,Sacramento,Golden State,Sacramento,Golden State,2.5,Linear,UNDERDOG,Golden State,2.5,LOSS
2025-11-05,2025-11-05_Sacramento_GoldenState,Sacramento,Golden State,Sacramento,Golden State,2.5,Random Forest,UNDERDOG,Golden State,2.5,LOSS
2025-11-05,2025-11-05_Sacramento_GoldenState,Sacramento,Golden State,Sacramento,Golden State,2.5,Decision Tree,UNDERDOG,Golden State,2.5,LOSS
2025-11-06,2025-11-06_Phoenix_LaClippers,La Clippers,Phoenix,Phoenix,La Clippers,2.5,Logistic,UNDERDOG,La Clippers,2.5,WIN
2025-11-06,2025-11-06_Phoenix_LaClippers,La Clippers,Phoenix,Phoenix,La Clippers,2.5,Linear,UNDERDOG,La Clippers,2.5,WIN
2025-11-06,2025-11-06_Phoenix_LaClippers,La Clippers,Phoenix,Phoenix,La Clippers,2.5,Random Forest,UNDERDOG,La Clippers,2.5,WIN
2025-11-06,2025-11-06_Phoenix_LaClippers,La Clippers,Phoenix,Phoenix,La Clippers,2.5,Decision Tree,UNDERDOG,La Clippers,2.5,WIN
2025-11-07,2025-11-07_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Logistic,UNDERDOG,Boston,3.5,LOSS
2025-11-07,2025-11-07_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Linear,UNDERDOG,Boston,3.5,LOSS
2025-11-07,2025-11-07_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Random Forest,UNDERDOG,Boston,3.5,LOSS
2025-11-07,2025-11-07_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Decision Tree,UNDERDOG,Boston,3.5,LOSS
2025-11-07,2025-11-07_Cleveland_Washington,Washington,Cleveland,Cleveland,Washington,13.5,Logistic,UNDERDOG,Washington,13.5,LOSS
2025-11-07,2025-11-07_Cleveland_Washington,Washington,Cleveland,Cleveland,Washington,13.5,Linear,UNDERDOG,Washington,13.5,LOSS
2025-11-07,2025-11-07_Cleveland_Washington,Washington,Cleveland,Cleveland,Washington,13.5,Random Forest,UNDERDOG,Washington,13.5,LOSS
2025-11-07,2025-11-07_Cleveland_Washington,Washington,Cleveland,Cleveland,Washington,13.5,Decision Tree,UNDERDOG,Washington,13.5,LOSS
2025-11-07,2025-11-07_Atlanta_Toronto,Atlanta,Toronto,Atlanta,Toronto,2.5,Logistic,UNDERDOG,Toronto,2.5,WIN
2025-11-07,2025-11-07_Atlanta_Toronto,Atlanta,Toronto,Atlanta,Toronto,2.5,Linear,UNDERDOG,Toronto,2.5,WIN
2025-11-07,2025-11-07_Atlanta_Toronto,Atlanta,Toronto,Atlanta,Toronto,2.5,Random Forest,UNDERDOG,Toronto,2.5,WIN
2025-11-07,2025-11-07_Atlanta_Toronto,Atlanta,Toronto,Atlanta,Toronto,2.5,Decision Tree,UNDERDOG,Toronto,2.5,WIN
2025-11-07,2025-11-07_Detroit_Brooklyn,Brooklyn,Detroit,Detroit,Brooklyn,10.5,Logistic,UNDERDOG,Brooklyn,10.5,LOSS
2025-11-07,2025-11-07_Detroit_Brooklyn,Brooklyn,Detroit,Detroit,Brooklyn,10.5,Linear,UNDERDOG,Brooklyn,10.5,LOSS
2025-11-07,2025-11-07_Detroit_Brooklyn,Brooklyn,Detroit,Detroit,Brooklyn,10.5,Random Forest,UNDERDOG,Brooklyn,10.5,LOSS
2025-11-07,2025-11-07_Detroit_Brooklyn,Brooklyn,Detroit,Detroit,Brooklyn,10.5,Decision Tree,UNDERDOG,Brooklyn,10.5,LOSS
2025-11-07,2025-11-07_Houston_SanAntonio,San Antonio,Houston,Houston,San Antonio,4.5,Logistic,FAVORITE,Houston,-4.5,LOSS
2025-11-07,2025-11-07_Houston_SanAntonio,San Antonio,Houston,Houston,San Antonio,4.5,Linear,FAVORITE,Houston,-4.5,LOSS
2025-11-07,2025-11-07_Houston_SanAntonio,San Antonio,Houston,Houston,San Antonio,4.5,Random Forest,FAVORITE,Houston,-4.5,LOSS
2025-11-07,2025-11-07_Houston_SanAntonio,San Antonio,Houston,Houston,San Antonio,4.5,Decision Tree,UNDERDOG,San Antonio,4.5,WIN
2025-11-07,2025-11-07_Miami_Charlotte,Miami,Charlotte,Miami,Charlotte,4.5,Logistic,FAVORITE,Miami,-4.5,WIN
2025-11-07,2025-11-07_Miami_Charlotte,Miami,Charlotte,Miami,Charlotte,4.5,Linear,FAVORITE,Miami,-4.5,WIN
2025-11-07,2025-11-07_Miami_Charlotte,Miami,Charlotte,Miami,Charlotte,4.5,Random Forest,FAVORITE,Miami,-4.5,WIN
2025-11-07,2025-11-07_Miami_Charlotte,Miami,Charlotte,Miami,Charlotte,4.5,Decision Tree,FAVORITE,Miami,-4.5,WIN
2025-11-07,2025-11-07_Memphis_Dallas,Memphis,Dallas,Memphis,Dallas,4.5,Logistic,UNDERDOG,Dallas,4.5,LOSS
2025-11-07,2025-11-07_Memphis_Dallas,Memphis,Dallas,Memphis,Dallas,4.5,Linear,UNDERDOG,Dallas,4.5,LOSS
2025-11-07,2025-11-07_Memphis_Dallas,Memphis,Dallas,Memphis,Dallas,4.5,Random Forest,UNDERDOG,Dallas,4.5,LOSS
2025-11-07,2025-11-07_Memphis_Dallas,Memphis,Dallas,Memphis,Dallas,4.5,Decision Tree,UNDERDOG,Dallas,4.5,LOSS
2025-11-07,2025-11-07_Milwaukee_Chicago,Milwaukee,Chicago,Milwaukee,Chicago,4.5,Logistic,FAVORITE,Milwaukee,-4.5,WIN
2025-11-07,2025-11-07_Milwaukee_Chicago,Milwaukee,Chicago,Milwaukee,Chicago,4.5,Linear,FAVORITE,Milwaukee,-4.5,WIN
2025-11-07,2025-11-07_Milwaukee_Chicago,Milwaukee,Chicago,Milwaukee,Chicago,4.5,Random Forest,FAVORITE,Milwaukee,-4.5,WIN
2025-11-07,2025-11-07_Milwaukee_Chicago,Milwaukee,Chicago,Milwaukee,Chicago,4.5,Decision Tree,FAVORITE,Milwaukee,-4.5,WIN
2025-11-07,2025-11-07_Minnesota_Utah,Minnesota,Utah,Minnesota,Utah,11.5,Logistic,UNDERDOG,Utah,11.5,LOSS
2025-11-07,2025-11-07_Minnesota_Utah,Minnesota,Utah,Minnesota,Utah,11.5,Linear,UNDERDOG,Utah,11.5,LOSS
2025-11-07,2025-11-07_Minnesota_Utah,Minnesota,Utah,Minnesota,Utah,11.5,Random Forest,UNDERDOG,Utah,11.5,LOSS
2025-11-07,2025-11-07_Minnesota_Utah,Minnesota,Utah,Minnesota,Utah,11.5,Decision Tree,UNDERDOG,Utah,11.5,LOSS
2025-11-07,2025-11-07_Denver_GoldenState,Denver,Golden State,Denver,Golden State,10.5,Logistic,FAVORITE,Denver,-10.5,WIN
2025-11-07,2025-11-07_Denver_GoldenState,Denver,Golden State,Denver,Golden State,10.5,Linear,FAVORITE,Denver,-10.5,WIN
2025-11-07,2025-11-07_Denver_GoldenState,Denver,Golden State,Denver,Golden State,10.5,Random Forest,FAVORITE,Denver,-10.5,WIN
2025-11-07,2025-11-07_Denver_GoldenState,Denver,Golden State,Denver,Golden State,10.5,Decision Tree,FAVORITE,Denver,-10.5,WIN
2025-11-07,2025-11-07_OklaCity_Sacramento,Sacramento,Okla City,Okla City,Sacramento,10.5,Logistic,FAVORITE,Okla City,-10.5,WIN
2025-11-07,2025-11-07_OklaCity_Sacramento,Sacramento,Okla City,Okla City,Sacramento,10.5,Linear,FAVORITE,Okla City,-10.5,WIN
2025-11-07,2025-11-07_OklaCity_Sacramento,Sacramento,Okla City,Okla City,Sacramento,10.5,Random Forest,FAVORITE,Okla City,-10.5,WIN
2025-11-07,2025-11-07_OklaCity_Sacramento,Sacramento,Okla City,Okla City,Sacramento,10.5,Decision Tree,UNDERDOG,Sacramento,10.5,LOSS
2025-11-08,2025-11-08_Dallas_Washington,Washington,Dallas,Dallas,Washington,4.5,Logistic,UNDERDOG,Washington,4.5,LOSS
2025-11-08,2025-11-08_Dallas_Washington,Washington,Dallas,Dallas,Washington,4.5,Linear,UNDERDOG,Washington,4.5,LOSS
2025-11-08,2025-11-08_Dallas_Washington,Washington,Dallas,Dallas,Washington,4.5,Random Forest,FAVORITE,Dallas,-4.5,WIN
2025-11-08,2025-11-08_Dallas_Washington,Washington,Dallas,Dallas,Washington,4.5,Decision Tree,UNDERDOG,Washington,4.5,LOSS
2025-11-08,2025-11-08_Philadelphia_Toronto,Philadelphia,Toronto,Philadelphia,Toronto,5.5,Logistic,UNDERDOG,Toronto,5.5,LOSS
2025-11-08,2025-11-08_Philadelphia_Toronto,Philadelphia,Toronto,Philadelphia,Toronto,5.5,Linear,UNDERDOG,Toronto,5.5,LOSS
2025-11-08,2025-11-08_Philadelphia_Toronto,Philadelphia,Toronto,Philadelphia,Toronto,5.5,Random Forest,NO BET,,,NO BET
2025-11-08,2025-11-08_Philadelphia_Toronto,Philadelphia,Toronto,Philadelphia,Toronto,5.5,Decision Tree,UNDERDOG,Toronto,5.5,LOSS
2025-11-08,2025-11-08_LaLakers_Atlanta,Atlanta,La Lakers,La Lakers,Atlanta,3.5,Logistic,UNDERDOG,Atlanta,3.5,WIN
2025-11-08,2025-11-08_LaLakers_Atlanta,Atlanta,La Lakers,La Lakers,Atlanta,3.5,Linear,UNDERDOG,Atlanta,3.5,WIN
2025-11-08,2025-11-08_LaLakers_Atlanta,Atlanta,La Lakers,La Lakers,Atlanta,3.5,Random Forest,UNDERDOG,Atlanta,3.5,WIN
2025-11-08,2025-11-08_LaLakers_Atlanta,Atlanta,La Lakers,La Lakers,Atlanta,3.5,Decision Tree,FAVORITE,La Lakers,-3.5,LOSS
2025-11-08,2025-11-08_Cleveland_Chicago,Cleveland,Chicago,Cleveland,Chicago,8.5,Logistic,FAVORITE,Cleveland,-8.5,LOSS
2025-11-08,2025-11-08_Cleveland_Chicago,Cleveland,Chicago,Cleveland,Chicago,8.5,Linear,FAVORITE,Cleveland,-8.5,LOSS
2025-11-08,2025-11-08_Cleveland_Chicago,Cleveland,Chicago,Cleveland,Chicago,8.5,Random Forest,FAVORITE,Cleveland,-8.5,LOSS
2025-11-08,2025-11-08_Cleveland_Chicago,Cleveland,Chicago,Cleveland,Chicago,8.5,Decision Tree,FAVORITE,Cleveland,-8.5,LOSS
2025-11-08,2025-11-08_Portland_Miami,Miami,Portland,Portland,Miami,3.5,Logistic,UNDERDOG,Miami,3.5,WIN
2025-11-08,2025-11-08_Portland_Miami,Miami,Portland,Portland,Miami,3.5,Linear,UNDERDOG,Miami,3.5,WIN
2025-11-08,2025-11-08_Portland_Miami,Miami,Portland,Portland,Miami,3.5,Random Forest,UNDERDOG,Miami,3.5,WIN
2025-11-08,2025-11-08_Portland_Miami,Miami,Portland,Portland,Miami,3.5,Decision Tree,UNDERDOG,Miami,3.5,WIN
2025-11-08,2025-11-08_SanAntonio_NewOrleans,San Antonio,New Orleans,San Antonio,New Orleans,10.5,Logistic,FAVORITE,San Antonio,-10.5,LOSS
2025-11-08,2025-11-08_SanAntonio_NewOrleans,San Antonio,New Orleans,San Antonio,New Orleans,10.5,Linear,FAVORITE,San Antonio,-10.5,LOSS
2025-11-08,2025-11-08_SanAntonio_NewOrleans,San Antonio,New Orleans,San Antonio,New Orleans,10.5,Random Forest,FAVORITE,San Antonio,-10.5,LOSS
2025-11-08,2025-11-08_SanAntonio_NewOrleans,San Antonio,New Orleans,San Antonio,New Orleans,10.5,Decision Tree,FAVORITE,San Antonio,-10.5,LOSS
2025-11-08,2025-11-08_Denver_Indiana,Denver,Indiana,Denver,Indiana,12.5,Logistic,FAVORITE,Denver,-12.5,WIN
2025-11-08,2025-11-08_Denver_Indiana,Denver,Indiana,Denver,Indiana,12.5,Linear,FAVORITE,Denver,-12.5,WIN
2025-11-08,2025-11-08_Denver_Indiana,Denver,Indiana,Denver,Indiana,12.5,Random Forest,FAVORITE,Denver,-12.5,WIN
2025-11-08,2025-11-08_Denver_Indiana,Denver,Indiana,Denver,Indiana,12.5,Decision Tree,FAVORITE,Denver,-12.5,WIN
2025-11-08,2025-11-08_LaClippers_Phoenix,Phoenix,La Clippers,La Clippers,Phoenix,5.5,Logistic,UNDERDOG,Phoenix,5.5,LOSS
2025-11-08,2025-11-08_LaClippers_Phoenix,Phoenix,La Clippers,La Clippers,Phoenix,5.5,Linear,UNDERDOG,Phoenix,5.5,LOSS
2025-11-08,2025-11-08_LaClippers_Phoenix,Phoenix,La Clippers,La Clippers,Phoenix,5.5,Random Forest,UNDERDOG,Phoenix,5.5,LOSS
2025-11-08,2025-11-08_LaClippers_Phoenix,Phoenix,La Clippers,La Clippers,Phoenix,5.5,Decision Tree,UNDERDOG,Phoenix,5.5,LOSS
2025-11-09,2025-11-09_Houston_Milwaukee,Milwaukee,Houston,Houston,Milwaukee,4.5,Logistic,FAVORITE,Houston,-4.5,WIN
2025-11-09,2025-11-09_Houston_Milwaukee,Milwaukee,Houston,Houston,Milwaukee,4.5,Linear,FAVORITE,Houston,-4.5,WIN
2025-11-09,2025-11-09_Houston_Milwaukee,Milwaukee,Houston,Houston,Milwaukee,4.5,Random Forest,FAVORITE,Houston,-4.5,WIN
2025-11-09,2025-11-09_Houston_Milwaukee,Milwaukee,Houston,Houston,Milwaukee,4.5,Decision Tree,FAVORITE,Houston,-4.5,WIN
2025-11-09,2025-11-09_NewYork_Brooklyn,New York,Brooklyn,New York,Brooklyn,15.5,Logistic,FAVORITE,New York,-15.5,WIN
2025-11-09,2025-11-09_NewYork_Brooklyn,New York,Brooklyn,New York,Brooklyn,15.5,Linear,FAVORITE,New York,-15.5,WIN
2025-11-09,2025-11-09_NewYork_Brooklyn,New York,Brooklyn,New York,Brooklyn,15.5,Random Forest,FAVORITE,New York,-15.5,WIN
2025-11-09,2025-11-09_NewYork_Brooklyn,New York,Brooklyn,New York,Brooklyn,15.5,Decision Tree,FAVORITE,New York,-15.5,WIN
2025-11-09,2025-11-09_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Logistic,UNDERDOG,Boston,3.5,WIN
2025-11-09,2025-11-09_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Linear,UNDERDOG,Boston,3.5,WIN
2025-11-09,2025-11-09_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Random Forest,UNDERDOG,Boston,3.5,WIN
2025-11-09,2025-11-09_Orlando_Boston,Orlando,Boston,Orlando,Boston,3.5,Decision Tree,UNDERDOG,Boston,3.5,WIN
2025-11-09,2025-11-09_OklaCity_Memphis,Memphis,Okla City,Okla City,Memphis,10.5,Logistic,FAVORITE,Okla City,-10.5,WIN
2025-11-09,2025-11-09_OklaCity_Memphis,Memphis,Okla City,Okla City,Memphis,10.5,Linear,FAVORITE,Okla City,-10.5,WIN
2025-11-09,2025-11-09_OklaCity_Memphis,Memphis,Okla City,Okla City,Memphis,10.5,Random Forest,FAVORITE,Okla City,-10.5,WIN
2025-11-09,2025-11-09_OklaCity_Memphis,Memphis,Okla City,Okla City,Memphis,10.5,Decision Tree,FAVORITE,Okla City,-10.5,WIN
2025-11-09,2025-11-09_Detroit_Philadelphia,Philadelphia,Detroit,Detroit,Philadelphia,4.5,Logistic,UNDERDOG,Philadelphia,4.5,WIN
2025-11-09,2025-11-09_Detroit_Philadelphia,Philadelphia,Detroit,Detroit,Philadelphia,4.5,Linear,UNDERDOG,Philadelphia,4.5,WIN
2025-11-09,2025-11-09_Detroit_Philadelphia,Philadelphia,Detroit,Detroit,Philadelphia,4.5,Random Forest,NO BET,,,NO BET
2025-11-09,2025-11-09_Detroit_Philadelphia,Philadelphia,Detroit,Detroit,Philadelphia,4.5,Decision Tree,FAVORITE,Detroit,-4.5,LOSS
2025-11-09,2025-11-09_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,12.5,Logistic,UNDERDOG,Indiana,12.5,WIN
2025-11-09,2025-11-09_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,12.5,Linear,UNDERDOG,Indiana,12.5,WIN
2025-11-09,2025-11-09_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,12.5,Random Forest,UNDERDOG,Indiana,12.5,WIN
2025-11-09,2025-11-09_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,12.5,Decision Tree,UNDERDOG,Indiana,12.5,WIN
2025-11-09,2025-11-09_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,5.5,Logistic,FAVORITE,Minnesota,-5.5,WIN
2025-11-09,2025-11-09_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,5.5,Linear,FAVORITE,Minnesota,-5.5,WIN
2025-11-09,2025-11-09_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,5.5,Random Forest,FAVORITE,Minnesota,-5.5,WIN
2025-11-09,2025-11-09_Minnesota_Sacramento,Sacramento,Minnesota,Minnesota,Sacramento,5.5,Decision Tree,UNDERDOG,Sacramento,5.5,LOSS
2025-11-10,2025-11-10_LaLakers_Charlotte,Charlotte,La Lakers,La Lakers,Charlotte,8.5,Logistic,FAVORITE,La Lakers,-8.5,WIN
2025-11-10,2025-11-10_LaLakers_Charlotte,Charlotte,La Lakers,La Lakers,Charlotte,8.5,Linear,FAVORITE,La Lakers,-8.5,WIN
2025-11-10,2025-11-10_LaLakers_Charlotte,Charlotte,La Lakers,La Lakers,Charlotte,8.5,Random Forest,FAVORITE,La Lakers,-8.5,WIN
2025-11-10,2025-11-10_LaLakers_Charlotte,Charlotte,La Lakers,La Lakers,Charlotte,8.5,Decision Tree,FAVORITE,La Lakers,-8.5,WIN
2025-11-10,2025-11-10_Detroit_Washington,Detroit,Washington,Detroit,Washington,11.5,Logistic,UNDERDOG,Washington,11.5,WIN
2025-11-10,2025-11-10_Detroit_Washington,Detroit,Washington,Detroit,Washington,11.5,Linear,UNDERDOG,Washington,11.5,WIN
2025-11-10,2025-11-10_Detroit_Washington,Detroit,Washington,Detroit,Washington,11.5,Random Forest,UNDERDOG,Washington,11.5,WIN
2025-11-10,2025-11-10_Detroit_Washington,Detroit,Washington,Detroit,Washington,11.5,Decision Tree,UNDERDOG,Washington,11.5,WIN
2025-11-10,2025-11-10_Orlando_Portland,Orlando,Portland,Orlando,Portland,2.5,Logistic,FAVORITE,Orlando,-2.5,WIN
2025-11-10,2025-11-10_Orlando_Portland,Orlando,Portland,Orlando,Portland,2.5,Linear,FAVORITE,Orlando,-2.5,WIN
2025-11-10,2025-11-10_Orlando_Portland,Orlando,Portland,Orlando,Portland,2.5,Random Forest,FAVORITE,Orlando,-2.5,WIN
2025-11-10,2025-11-10_Orlando_Portland,Orlando,Portland,Orlando,Portland,2.5,Decision Tree,FAVORITE,Orlando,-2.5,WIN
2025-11-10,2025-11-10_Cleveland_Miami,Miami,Cleveland,Cleveland,Miami,7.5,Logistic,UNDERDOG,Miami,7.5,WIN
2025-11-10,2025-11-10_Cleveland_Miami,Miami,Cleveland,Cleveland,Miami,7.5,Linear,UNDERDOG,Miami,7.5,WIN
2025-11-10,2025-11-10_Cleveland_Miami,Miami,Cleveland,Cleveland,Miami,7.5,Random Forest,UNDERDOG,Miami,7.5,WIN
2025-11-10,2025-11-10_Cleveland_Miami,Miami,Cleveland,Cleveland,Miami,7.5,Decision Tree,UNDERDOG,Miami,7.5,WIN
2025-11-10,2025-11-10_SanAntonio_Chicago,Chicago,San Antonio,San Antonio,Chicago,4.5,Logistic,UNDERDOG,Chicago,4.5,WIN
2025-11-10,2025-11-10_SanAntonio_Chicago,Chicago,San Antonio,San Antonio,Chicago,4.5,Linear,UNDERDOG,Chicago,4.5,WIN
2025-11-10,2025-11-10_SanAntonio_Chicago,Chicago,San Antonio,San Antonio,Chicago,4.5,Random Forest,UNDERDOG,Chicago,4.5,WIN
2025-11-10,2025-11-10_SanAntonio_Chicago,Chicago,San Antonio,San Antonio,Chicago,4.5,Decision Tree,FAVORITE,San Antonio,-4.5,LOSS
2025-11-10,2025-11-10_Milwaukee_Dallas,Dallas,Milwaukee,Milwaukee,Dallas,2.5,Logistic,UNDERDOG,Dallas,2.5,WIN
2025-11-10,2025-11-10_Milwaukee_Dallas,Dallas,Milwaukee,Milwaukee,Dallas,2.5,Linear,UNDERDOG,Dallas,2.5,WIN
2025-11-10,2025-11-10_Milwaukee_Dallas,Dallas,Milwaukee,Milwaukee,Dallas,2.5,Random Forest,UNDERDOG,Dallas,2.5,WIN
2025-11-10,2025-11-10_Milwaukee_Dallas,Dallas,Milwaukee,Milwaukee,Dallas,2.5,Decision Tree,UNDERDOG,Dallas,2.5,WIN
2025-11-10,2025-11-10_Phoenix_NewOrleans,Phoenix,New Orleans,Phoenix,New Orleans,9.5,Logistic,FAVORITE,Phoenix,-9.5,WIN
2025-11-10,2025-11-10_Phoenix_NewOrleans,Phoenix,New Orleans,Phoenix,New Orleans,9.5,Linear,NO BET,,,NO BET
2025-11-10,2025-11-10_Phoenix_NewOrleans,Phoenix,New Orleans,Phoenix,New Orleans,9.5,Random Forest,NO BET,,,NO BET
2025-11-10,2025-11-10_Phoenix_NewOrleans,Phoenix,New Orleans,Phoenix,New Orleans,9.5,Decision Tree,UNDERDOG,New Orleans,9.5,LOSS
2025-11-10,2025-11-10_Minnesota_Utah,Utah,Minnesota,Minnesota,Utah,7.5,Logistic,NO BET,,,NO BET
2025-11-10,2025-11-10_Minnesota_Utah,Utah,Minnesota,Minnesota,Utah,7.5,Linear,FAVORITE,Minnesota,-7.5,LOSS
2025-11-10,2025-11-10_Minnesota_Utah,Utah,Minnesota,Minnesota,Utah,7.5,Random Forest,NO BET,,,NO BET
2025-11-10,2025-11-10_Minnesota_Utah,Utah,Minnesota,Minnesota,Utah,7.5,Decision Tree,FAVORITE,Minnesota,-7.5,LOSS
2025-11-10,2025-11-10_LaClippers_Atlanta,Atlanta,La Clippers,La Clippers,Atlanta,4.5,Logistic,UNDERDOG,Atlanta,4.5,WIN
2025-11-10,2025-11-10_LaClippers_Atlanta,Atlanta,La Clippers,La Clippers,Atlanta,4.5,Linear,UNDERDOG,Atlanta,4.5,WIN
2025-11-10,2025-11-10_LaClippers_Atlanta,Atlanta,La Clippers,La Clippers,Atlanta,4.5,Random Forest,UNDERDOG,Atlanta,4.5,WIN
2025-11-10,2025-11-10_LaClippers_Atlanta,Atlanta,La Clippers,La Clippers,Atlanta,4.5,Decision Tree,UNDERDOG,Atlanta,4.5,WIN
2025-11-11,2025-11-11_Toronto_Brooklyn,Brooklyn,Toronto,Toronto,Brooklyn,10.5,Logistic,FAVORITE,Toronto,-10.5,LOSS
2025-11-11,2025-11-11_Toronto_Brooklyn,Brooklyn,Toronto,Toronto,Brooklyn,10.5,Linear,FAVORITE,Toronto,-10.5,LOSS
2025-11-11,2025-11-11_Toronto_Brooklyn,Brooklyn,Toronto,Toronto,Brooklyn,10.5,Random Forest,FAVORITE,Toronto,-10.5,LOSS
2025-11-11,2025-11-11_Toronto_Brooklyn,Brooklyn,Toronto,Toronto,Brooklyn,10.5,Decision Tree,FAVORITE,Toronto,-10.5,LOSS
2025-11-11,2025-11-11_NewYork_Memphis,New York,Memphis,New York,Memphis,9.5,Logistic,NO BET,,,NO BET
2025-11-11,2025-11-11_NewYork_Memphis,New York,Memphis,New York,Memphis,9.5,Linear,FAVORITE,New York,-9.5,WIN
2025-11-11,2025-11-11_NewYork_Memphis,New York,Memphis,New York,Memphis,9.5,Random Forest,FAVORITE,New York,-9.5,WIN
2025-11-11,2025-11-11_NewYork_Memphis,New York,Memphis,New York,Memphis,9.5,Decision Tree,FAVORITE,New York,-9.5,WIN
2025-11-11,2025-11-11_Philadelphia_Boston,Philadelphia,Boston,Philadelphia,Boston,1.5,Logistic,FAVORITE,Philadelphia,-1.5,WIN
2025-11-11,2025-11-11_Philadelphia_Boston,Philadelphia,Boston,Philadelphia,Boston,1.5,Linear,FAVORITE,Philadelphia,-1.5,WIN
2025-11-11,2025-11-11_Philadelphia_Boston,Philadelphia,Boston,Philadelphia,Boston,1.5,Random Forest,FAVORITE,Philadelphia,-1.5,WIN
